Skus,Name,Char Count,Word Count,Sentence Count,Hashtag Count,@ Count
5101027,bissell renew boost carpet cleaning formula enhancer multi,62,10,1,0,0
5101100,technomancer xbox one,27,5,1,0,0
5101200,spigen slim armor back cover lg g h gunmetal,56,12,1,0,0
5101201,spigen style armor back cover lg g h rose gold,58,13,1,0,0
5101202,spigen rugged armor back cover apple iphone se,62,13,1,0,0
5101204,spigen screen protector samsung galaxy,47,8,1,0,0
5101205,spigen tough armor back cover apple iphone se satin silver,76,16,1,0,0
5101207,spigen slim armor back cover apple iphone se metal slate,74,16,1,0,0
5101209,spigen tough armor back cover apple iphone se champagne gold,78,16,1,0,0
5101210,spigen slim armor back cover apple iphone se gunmetal,71,15,1,0,0
5101211,spigen crystal shell back cover lg g h clear crystal,64,13,1,0,0
5101213,spigen neo hybrid back cover apple iphone se metal slate,74,16,1,0,0
5101214,spigen tough armor back cover apple iphone se gunmetal,72,15,1,0,0
5101215,spigen tough armor back cover apple iphone se black,69,15,1,0,0
5101216,spigen neo hybrid hard shell iphone se satin silver,59,12,1,0,0
5101217,spigen tough armor back cover apple iphone se rose gold,73,16,1,0,0
5101218,spigen neo hybrid back cover apple iphone se dante red,72,16,1,0,0
5101219,spigen tough armor back cover apple iphone se metal slate,75,16,1,0,0
5101220,spigen crystal shell back cover apple iphone se crystal rise,78,16,1,0,0
5101222,spigen style armor back cover lg g h mint,53,12,1,0,0
5101223,spigen slim armor back cover apple iphone se satin silver,75,16,1,0,0
5101225,spigen crystal shell back cover apple iphone se clear crystal,79,16,1,0,0
5101226,spigen slim armor back cover lg g h shimmery white,62,13,1,0,0
5101227,spigen slim armor back cover apple iphone se rose gold,72,16,1,0,0
5101228,spigen neo hybrid back cover apple iphone se gunmetal,71,15,1,0,0
5101229,spigen glastr screen protector apple iphone plus plus,69,13,1,0,0
5101230,spigen style armor back cover lg g h black,54,12,1,0,0
5101231,spigen glastr slim premium screen protector samsung galaxy clear,76,13,1,0,0
5101232,spigen crystal shell back cover lg g h dark crystal,63,13,1,0,0
5101234,spigen glastr slim premium screen protector clear,54,9,1,0,0
5101235,spigen glastr screen protector apple iphone,59,11,1,0,0
5101236,spigen slim armor back cover lg g h champagne gold,62,13,1,0,0
5101403,vitaclay yogurt maker slow cooker clay silver brown black,75,12,1,0,0
5101404,vitaclay quart rice cooker slow cooker silver black,59,8,1,0,0
5101405,vitaclay cup replacement claypot set brown,48,8,1,0,0
5101406,vitaclay quart rice cooker slow cooker silver black,59,8,1,0,0
5101407,vitaclay cup replacement claypot set brown,48,8,1,0,0
5101410,hp envy curved one intel core gb memory gb solid state drive tb hard drive,105,22,1,0,0
5101794,frigidaire architectural grille frigidaire ea wall sleeves silver,77,11,1,0,0
5101949,royal sovereign btu portable air conditioner white,61,10,1,0,0
5102003,skulpt chisel handheld body scanner white,45,8,1,0,0
5102065,vinotemp bottle wine cellar black,41,7,1,0,0
5102099,woolite oxy deep steam oz carpet cleaner silver blue,60,10,2,0,0
5102200,nextcore noon vr black white,32,6,1,0,0
5102300,channel master dvr digital tv receiver recorder black,58,9,1,0,0
5103007,one device universal remote black,47,9,1,0,0
5103829,bdi nora tv cabinet flat panel tv black,58,13,1,0,0
5104015,woolite oxy deep steam pet carpet upholstery cleaner multi,66,12,1,0,0
5104267,hamilton beach softscrape hand mixer,38,6,1,0,0
5104728,singing machine unidirectional dynamic microphone black,59,8,1,0,0
5105032,asus lead hd monitor black,33,8,1,0,0
5105600,maverix watt urban spirit electric skateboard green black,65,10,1,0,0
5105681,pyle pylepro megaphone w amplifier,41,8,1,0,0
5105700,maverix california yellow,29,5,1,0,0
5105709,pyle megaphone w amplifier,33,7,1,0,0
5105718,pyle megaphone w amplifier,33,7,1,0,0
5106100,powernow jump deluxe portable power pack jump starter air compressor black,86,15,2,0,0
5106101,mykronoz zefit activity tracker heart rate black,55,10,1,0,0
5106102,mykronoz zefit activity tracker black,42,7,1,0,0
5106103,mykronoz zesplash smartwatch mm brown,44,7,1,0,0
5106105,mykronoz zefit activity tracker heart rate gray,54,10,1,0,0
5106106,mykronoz zefit activity tracker heart rate white,55,10,1,0,0
5106107,mykronoz zefit activity tracker white,42,7,1,0,0
5106108,mykronoz zecircle activity tracker black,44,7,1,0,0
5106109,mykronoz zesplash smartwatch mm black,44,7,1,0,0
5106110,mykronoz zesplash smartwatch mm blue,43,7,1,0,0
5106111,mykronoz zecircle activity tracker blue,43,7,1,0,0
5106112,mykronoz zefit activity tracker blue,41,7,1,0,0
5106113,pyle megaphone w amplifier,33,7,1,0,0
5106114,mykronoz zecircle activity tracker white,44,7,1,0,0
5106115,mykronoz zeclock smartwatch blue,36,6,1,0,0
5106116,mykronoz zeclock smartwatch white,37,6,1,0,0
5106117,mykronoz zeclock smartwatch black,37,6,1,0,0
5106118,blueant pump boost ear headphones blue,45,8,1,0,0
5106120,blueant pump zone ear wireless headphones green,60,9,1,0,0
5106121,blueant pump ear ear mount wireless headphones green ice,74,12,1,0,0
5106123,blueant pump mini ear wireless headphones purple,55,9,1,0,0
5106124,blueant pump boost ear headphones green,46,8,1,0,0
5106125,blueant pump lite ear wireless headphones red,52,9,1,0,0
5106127,blueant pump mini ear wireless headphones green,54,9,1,0,0
5106129,blueant pump mini ear wireless headphones black,54,9,1,0,0
5106130,blueant pump mini ear wireless headphones red,52,9,1,0,0
5106132,blueant pump zone ear wireless headphones blue,59,9,1,0,0
5106133,blueant pump mini ear wireless headphones pink,53,9,1,0,0
5106134,blueant pump lite ear wireless headphones black,54,9,1,0,0
5106135,blueant pump mini ear wireless headphones orange,55,9,1,0,0
5106136,blueant pump lite ear wireless headphones green,54,9,1,0,0
5106138,blueant pump ear wireless headphones black,51,9,1,0,0
5106139,blueant pump boost ear headphones red,44,8,1,0,0
5106140,digital treasures lyrix prysm portable bluetooth speaker red,64,10,1,0,0
5106141,digital treasures lyrix prysm portable bluetooth speaker black,66,10,1,0,0
5106142,digital treasures lyrix prysm portable bluetooth speaker purple,67,10,1,0,0
5106143,digital treasures lyrix prysm portable bluetooth speaker blue,65,10,1,0,0
5106302,xfx amd radeon r gb gddr pci express graphics card black,71,15,1,0,0
5106304,xfx amd radeon r gb gddr pci express graphics card black,71,15,1,0,0
5106307,xfx amd radeon r x gb gddr pci express graphics card black,72,15,1,0,0
5106311,xfx amd radeon r gb gddr pci express graphics card black,71,15,1,0,0
5106314,xfx amd radeon r gb gddr pci express graphics card black,71,15,1,0,0
5106608,pyle pmpin megaphone,24,4,1,0,0
5106762,yamaha ypg key digital piano champagne gold,54,10,1,0,0
5107100,kirby planet robobot nintendo ds,36,6,1,0,0
5107500,metroid prime federation force nintendo ds,46,7,1,0,0
5107600,acer refurbished lead hd monitor black,45,9,1,0,0
5107601,acer refurbished lead monitor black,44,8,1,0,0
5107602,acer refurbished lead hd monitor black,45,9,1,0,0
5107604,acer refurbished lead hd monitor black,47,9,1,0,0
5107605,acer professional led k uhd monitor dark gray,54,11,1,0,0
5107606,acer refurbished led k uhd monitor black,49,10,1,0,0
5107609,acer refurbished lead monitor black,44,8,1,0,0
5107610,acer refurbished ips led hd monitor black,49,10,1,0,0
5107611,acer lead hd monitor black,33,8,1,0,0
5107612,acer led hd monitor black,33,8,1,0,0
5107613,acer refurbished lead monitor black,42,8,1,0,0
5107614,acer refurbished lead monitor black,42,8,1,0,0
5107615,acer refurbished lead monitor black,42,8,1,0,0
5107618,acer refurbished lead hd monitor black,47,9,1,0,0
5107619,acer refurbished lead monitor black,42,8,1,0,0
5107620,acer refurbished ips led hd monitor black,51,10,1,0,0
5107621,acer refurbished ips led hd monitor black,51,10,1,0,0
5107622,acer refurbished lead hd monitor black,45,9,1,0,0
5107700,acer refurbished lead monitor black,42,8,1,0,0
5107701,acer refurbished lead monitor black,42,8,1,0,0
5107702,acer refurbished lead monitor black,44,8,1,0,0
5107704,acer refurbished lead monitor black,42,8,1,0,0
5107705,acer refurbished lead monitor black,42,8,1,0,0
5107708,acer refurbished lead monitor black,42,8,1,0,0
5107709,acer refurbished led hd monitor black,45,9,1,0,0
5107710,acer refurbished lead hd monitor black,45,9,1,0,0
5107711,acer refurbished lead monitor black,42,8,1,0,0
5107712,acer refurbished lead hd monitor black,45,9,1,0,0
5107714,acer refurbished lead hd monitor black,45,9,1,0,0
5107717,acer refurbished lead hd monitor black,47,9,1,0,0
5107718,acer refurbished led hd monitor,40,8,1,0,0
5107961,vox wah pedal,15,4,1,0,0
5108700,nintendo amiibo figure kirby series king dedede,51,8,1,0,0
5108701,elevation lab nightstand apple watch matte black,56,10,1,0,0
5108800,nintendo amiibo figure kirby series waddle dee,50,8,1,0,0
5108900,nintendo amiibo figure animal crossing series isabelle summer outfit,74,11,1,0,0
5109000,case mate brilliance smartwatch band apple watch mm black,67,11,1,0,0
5109102,nintendo amiibo figure kirby series kirby,45,7,1,0,0
5109200,nintendo amiibo figure kirby series meta knight,51,8,1,0,0
5109300,nintendo amiibo cards animal crossing series series,59,10,1,0,0
5109408,whistler dvr full hd automotive dvr camera silver,55,10,1,0,0
5109409,whistler inspection camera,28,4,1,0,0
5109411,whistler inspection camera tube black,41,7,1,0,0
5109413,whistler handheld radio scanner black,41,7,1,0,0
5109414,whistler inspection camera,28,4,1,0,0
5109415,whistler xpi power inverter black,41,7,1,0,0
5109416,whistler desktop analog radio scanner,39,6,1,0,0
5109417,whistler scanner antenna black,34,6,1,0,0
5109418,whistler desktop mobile digital radio scanner,47,6,1,0,0
5109420,whistler xpi power inverter black,40,7,1,0,0
5109425,whistler laser radar detector antenna black,47,8,1,0,0
5109426,whistler xpi power inverter black,40,7,1,0,0
5109904,prima games doom collectors edition guide,43,7,1,0,0
5109906,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110002,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110105,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110200,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110300,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110401,best buy gc happy birthday balloons gift card,51,10,1,0,0
5110402,best buy gc happy birthday balloons gift card,52,10,1,0,0
5110403,best buy gc happy birthday balloons gift card,52,10,1,0,0
5110501,sandisk extreme plus gb microsdxc uhs class memory card,65,11,1,0,0
5110600,best buy gc graduation gift card,38,8,1,0,0
5110700,best buy gc graduation gift card,38,8,1,0,0
5110800,best buy gc graduation gift card,38,8,1,0,0
5110803,best buy gc graduation gift card,38,8,1,0,0
5110804,best buy gc graduation gift card,38,8,1,0,0
5110902,best buy gc graduation gift card,38,8,1,0,0
5110903,best buy gc graduation gift card,39,8,1,0,0
5111000,best buy gc graduation gift card,39,8,1,0,0
5111801,best buy gc fathers day gift card,40,9,1,0,0
5111900,best buy gc fathers day gift card,40,9,1,0,0
5112000,best buy gc fathers day gift card,40,9,1,0,0
5112001,best buy gc fathers day gift card,40,9,1,0,0
5112100,best buy gc fathers day gift card,40,9,1,0,0
5112201,best buy gc fathers day gift card,40,9,1,0,0
5112204,best buy gc fathers day gift card,41,9,1,0,0
5112300,best buy gc fathers day gift card,41,9,1,0,0
5112400,qfx turntable brown,23,5,1,0,0
5112600,panasonic max series w cd stereo system black silver,61,10,1,0,0
5112800,dragon professional individual upgrade windows,48,6,1,0,0
5112801,lg cuft largest capacity wide top mount black stainless steel,74,13,2,0,0
5112802,samsung class diag lead p smart k ultra hd tv high dynamic range silver,109,25,2,0,0
5113000,samsung class diag lead p smart k ultra hd tv high dynamic range black,108,25,2,0,0
5113200,samsung class diag lead p smart k ultra hd tv black,80,19,2,0,0
5113622,best buy gc feliz gift card,36,9,1,0,0
5113686,best buy gc feliz gift card,36,9,1,0,0
5113786,best buy gc feliz gift card,36,9,1,0,0
5113795,best buy gc feliz gift card,36,9,1,0,0
5113800,netgear refurbished arlo chanel camera indoor outdoor wireless p gb dvr surveillance system white,109,15,1,0,0
5113804,best buy gc feliz gift card,36,9,1,0,0
5114088,mighty bright duet deluxe music light,40,7,1,0,0
5114228,konftel expansion microphone select konftel conference phones black,76,11,1,0,0
5114268,swissgear structure laptop case blue heather black,57,9,1,0,0
5114277,swissgear structure laptop case blue heather black,57,9,1,0,0
5114300,samurai warrior empires pre owned ps vitaplaystation playstation,77,11,1,0,0
5114363,swissgear structure laptop case gray heather black,57,9,1,0,0
5114478,evga geforce gtx ti graphic card ghz core gb gddr sdram pci express x,95,22,1,0,0
5114500,tivo bolt gb unified entertainment system white,54,9,1,0,0
5114567,best buy gc feliz gift card,36,9,1,0,0
5114600,tivo roamio ota tb digital video recorder black,52,10,1,0,0
5114601,fujifilm x mirrorless camera mm mm lenses black,75,12,1,0,0
5114603,best buy gc feliz gift card,37,9,1,0,0
5114621,best buy gc feliz gift card,37,9,1,0,0
5114667,best buy gc retro graffiti gift card,42,9,1,0,0
5114700,tivo bolt tb unified entertainment system white,52,9,1,0,0
5114703,best buy gc retro graffiti gift card,42,9,1,0,0
5114712,best buy gc retro graffiti gift card,42,9,1,0,0
5114721,best buy gc retro graffiti gift card,42,9,1,0,0
5114749,best buy gc retro graffiti gift card,42,9,1,0,0
5115500,fujifilm x mirrorless camera mm mm lenses silver,76,12,1,0,0
5116102,sony ecm electret condenser microphone,40,6,1,0,0
5116106,keurig rivo carousel chrome,31,6,1,0,0
5116403,hyrule warrior legends pre owned nintendo ds,50,8,1,0,0
5116600,mlb show pre owned playstation,44,9,1,0,0
5116700,xyzprinting scanner,24,4,1,0,0
5116900,acton blink board black,27,6,1,0,0
5116902,lg large capacity wide compact top mount refrigerator platinum,70,11,1,0,0
5117000,lg wide large capacity bottom freezer refrigerator stainless steel,74,12,1,0,0
5117001,epson refurbished perfection v flatbed photo scanner,56,8,1,0,0
5117100,lg cu ft bottom freezer refrigerator smooth black,60,10,2,0,0
5117201,lg wide large capacity bottom freezer refrigerator smooth white,71,12,1,0,0
5117400,sony playstation vr launch bundle,35,6,1,0,0
5117500,sony playstation vr,21,4,1,0,0
5117600,incipio kate spade new york back cover apple iphone plus plus clear glitter silver,100,20,1,0,0
5117701,lg cu ft range microwave stainless steel,59,10,2,0,0
5117703,lg cu ft range microwave smooth white,56,10,2,0,0
5118000,microsoft surface pro signature type cover two tone melange,65,11,1,0,0
5118702,samsung galaxy gb unlocked black onyx,48,9,1,0,0
5118704,samsung galaxy gb unlocked gold platinum,51,9,1,0,0
5118706,samsung galaxy gb unlocked silver titanium,53,9,1,0,0
5119002,polaroid camera case black,30,6,1,0,0
5119003,samsung cu ft side side refrigerator black stainless steel,72,11,2,0,0
5119009,samsung cu ft french door refrigerator black stainless steel,69,12,2,0,0
5119121,hp instant ink page monthly plan select hp printers,61,11,1,0,0
